400,10,Fail,Win
99,28258,85,705620,412,19107,113,25728,498,66037,1
126,32620,18,186924,64,16796,39,208066,12,55328,0
22,389163,37,26064,112,970,98,137542,120,46488,0
150,104104,498,78898,113,36088,238,114685,412,106285,1
202,17145,64,25155,7,562585,37,32739,420,556274,1
41,453479,103,57750,254,65998,498,90973,20,13315,0
28,8815,429,71615,17,73895,90,23002,89,61910,0
38,28104,412,7297,31,58419,254,24616,498,109977,1
99,18738,164,133965,15,50088,154,18013,31,20101,1
32,30379,238,5434,429,14358,85,9928,89,216176,0
78,119308,2,10430,161,91992,15,72229,35,124992,0
18,74683,11,34755,38,34148,40,230683,92,294831,1
90,21541,31,44966,67,75051,111,128441,106,68511,1
121,32681,12,46074,29,56776,238,16999,59,8751,0
16,30194,131,200731,2,56630,516,129122,498,206930,0
91,22254,67,384748,161,11163,106,33389,122,119058,1
134,15165,19,23458,12,91096,23,142770,22,64551,1
267,23365,67,39139,64,150473,4,19640,17,69384,0
37,3254,150,46174,21,316561,254,19032,43,2605,1
40,4745,45,420903,86,77624,110,369283,50,349247,0
82,54095,56,39765,67,45429,63,54556,99,460631,0
67,981366,24,7365,12,25092,4,226165,141,40775,0
222,83683,40,12797,131,48903,23,167695,122,143478,0
201,2616,78,358743,420,670578,119,353090,115,15064,1
203,65516,53,10101,202,8847,14,96503,112,119211,0
18,3729,120,163920,53,57642,92,98835,131,30241,0
105,76421,20,27267,57,14641,21,232020,1,924055,1
75,13889,9,830640,89,15799,236,67973,30,56336,1
8,5697,119,343126,11,163555,412,126365,122,51719,0
59,11400,497,175371,29,129823,86,15963,61,17267,0
238,210483,85,116040,117,10054,33,9997,18,20757,1
497,9187,245,19306,29,26419,75,24908,36,7338,1
67,65364,19,36542,122,121417,45,15036,78,195,0
8,15146,44,452508,31,10727,67,134033,98,77774,1
19,171040,150,22212,81,37369,37,46026,38,152445,0
24,36224,84,96563,5,15329,67,17014,497,20702,0
17,2420,80,40285,29,98080,74,53903,59,16346,1
86,315325,238,69770,53,310156,23,8142,236,61740,0
21,123703,245,18378,143,542204,203,17586,17,551588,1
99,518812,19,75022,429,42144,40,42930,59,4363,0
80,141394,117,9932,202,591672,157,185867,35,22463,1
43,9077,15,150396,103,219165,48,23462,254,77667,0
62,13976,16,143627,96,47495,24,103416,84,55053,1
157,2150146,429,9127,20,28691,201,204125,122,41300,0
43,135338,92,5574304,28,1228815,45,9390,202,23329,1
99,459834,412,45588,67,338364,122,174769,141,83334,1
119,108192,75,586506,57,8195,32,17427,86,30162,0
39,29773,40,127160,96,8012,1,30065,120,11512,1
18,97781,25,841,236,76658,11,31049,54,13553,0
67,356498,254,87885,40,80372,238,243283,82,6254,1
240,68691,121,17605,498,17696,63,18947,61,25751,0
412,55006,429,19202,90,585750,64,327523,80,57878,0
114,36496,59,96341,29,86074,16,115540,245,71744,1
96,25291,68,53298,107,37133,103,52507,89,115349,1
19,86829,53,49625,21,9728,236,8204,98,678565,0
421,6105,4,118026,150,29133,222,3317,12,87445,0
43,55106,98,48183,18,63303,59,15288,134,57875,1
30,9211,121,136643,40,140156,39,67341,18,60137,0
141,56355,23,94658,161,14459,202,27256,412,91200,1
157,96368,412,178226,11,180997,119,144586,55,278680,0
421,70872,51,102634,61,25456,74,6672,40,7456,1
245,97577,238,559096,40,13462,236,33932,57,40329,1
202,58346,141,38196,267,962250,25,1863,240,1560,0
59,26233,412,69189,11,693785,110,4692,127,21696,1
157,36838,1,26021,236,135585,104,104770,245,314419,1
33,4978,18,48766,82,3080,40,1407,126,33969,0
62,1468476,37,5008,245,18962,29,11934,121,36767,1
134,41424,111,128989,68,5044,222,133749,11,32092,1
89,25014,91,10644,19,1253,22,148995,6,226878,0
21,226061,31,10705,254,9073,99,7775,6,369281,0
50,41041,67,56205,33,50623,91,14405,40,15146,1
84,23684,44,14704,236,6019,113,54413,103,19354,0
45,49350,32,434418,67,42422,31,3584,161,163033,1
18,59879,106,25748,105,166410,150,164983,37,68771,0
516,16233,25,127170,79,60519,254,93064,202,129695,1
112,15822,150,17659,18,73983,267,309091,62,45969,1
11,176907,111,18199,44,36858,236,9343,119,74374,0
83,140910,89,9642,11,47352,245,62424,18,23303,0
497,17681,33,275412,105,63246,498,40860,24,8793,1
11,168099,19,4485,112,28400,67,203035,111,27628,0
236,38763,412,113624,74,522319,81,60314,121,58338,1
110,37443,105,313786,3,84166,19,14465,44,76112,0
412,339322,54,10520,62,80882,61,164234,498,21183,1
29,27944,157,259825,36,67944,267,3773,3,6510,0
55,5345,106,418773,19,15379,236,22912,122,10389,1
106,10723,114,4885,103,4483,236,33622,57,24237,0
18,97489,1,5103,77,96841,157,101821,91,485458,1
134,41574,75,34164,44,46884,33,9279,22,14940,1
81,42906,113,91933,2,65629,99,125866,103,114163,0
412,148019,92,285149,21,138522,126,39744,77,53356,0
429,311957,45,15613,141,8042,61,13675,58,5811,1
90,131820,133,309808,498,6688,62,8302,37,102603,0
126,10333,55,422701,18,64800,76,23013,143,83103,1
11,7071,37,105447,141,28125,202,18844,13,26393,0
57,57693,62,53519,63,151321,104,24453,29,12577,1
9,14364,157,15650,62,379877,25,48127,81,45934,0
64,22400,222,35155,114,187718,103,51518,21,31660,1
16,184188,29,19203,31,11017,45,16880,122,18580,1
15,11884,7,29649,23,9049,37,29341,19,17919,0
201,49023,67,82772,86,27456,24,38772,238,77916,1
15,36465,59,5353,420,226391,111,65655,99,520107,0
69,17824,92,359870,56,51366,12,13398,51,12754,0
432,85677,157,423772,41,53896,115,13492,33,13957,1
222,639271,117,218178,69,14885,48,2659,157,43020,0
21,23677,45,339932,27,57821,113,50737,44,130363,1
84,7053,24,60065,62,223528,18,33903,201,87597,0
121,128606,45,194978,75,138323,498,90592,44,21823,1
21,598088,127,38774,84,268593,77,19957,58,161456,1
80,2377,254,245581,161,3132,91,77158,29,18776,0
35,392788,99,62782,67,111195,24,35235,75,169356,0
31,19927,157,391706,22,24079,412,554031,11,259616,1
161,43211,245,38998,51,6118,86,107390,141,15112,0
412,24732,32,8716,115,49877,11,49941,21,32003,1
104,15234,4,45857,412,294782,75,16015,29,82203,1
18,56999,11,118830,40,37743,516,13702,103,12087,0
18,84580,99,71236,80,32328,40,226872,5,4424,0
103,54539,79,69218,126,31618,111,81576,202,329806,1
37,120154,50,47927,236,299222,84,42653,60,778092,1
421,10462,61,74658,58,38274,110,69753,497,3030,0
28,451336,38,96359,122,16718,236,22930,12,112349,1
29,37588,134,87097,78,162860,1,15541,64,12005,0
4,44867,92,537360,80,13867,498,106793,43,51669,1
57,37742,117,170564,22,44842,141,3715,157,112938,0
143,35472,86,258058,254,28166,267,39609,18,6393,1
34,403053,64,34132,23,9425,16,4206,119,64888,0
266,6149,32,148529,245,15549,267,248983,119,20419,1
21,226899,412,221080,103,14014,6,137622,19,6015,0
516,4594,157,237126,81,194513,412,75418,59,12071,1
115,672855,113,26116,222,96297,53,11212,150,8378,0
40,40307,141,73834,134,1674,110,57449,62,241743,1
4,3016,19,12283,53,6743,67,46218,58,165688,0
134,3036,86,7707,12,270548,29,72951,141,2764,0
16,12505,11,65916,119,10148,26,8233,57,44563,1
69,26137,107,16147,412,57136,222,691566,54,225793,1
64,78938,29,21043,266,25133,1,35356,53,94745,0
29,22060,83,356048,40,83148,61,47971,23,211931,0
117,66981,119,472450,69,8760,245,47826,420,28177,1
134,91272,53,271194,50,8470,51,13781,24,18480,0
21,115585,59,28367,25,31736,2,3491,267,307482,1
40,14624,27,664506,64,577515,202,1547580,42,2831,0
92,202815,59,36678,81,157461,134,3904477,37,61661,1
41,134699,61,30207,96,12477,64,15687,44,21793,0
40,18768,131,46434,28,122870,222,116808,157,119146,1
19,307892,2,42033,26,50953,29,35810,112,73186,1
61,110520,427,63358,67,67404,17,8908,412,66702,0
150,15537,84,4503,51,14235,8,28808,432,71164,1
79,18416,105,19219,498,4205,64,38784,59,9159,0
412,140827,122,9369,28,121192,236,67143,157,148511,1
19,42117,12,72667,29,45413,91,28722,92,437685,0
29,1198,75,98742,5,76922,78,9192,2,66099,1
157,301868,60,14069,23,56602,16,39133,96,49618,0
126,4211,38,58028,236,49623,33,11547,89,63485,1
110,34959,35,13150,99,57156,91,6009,17,120891,0
117,19338,22,11264,68,7479,53,16696,102,17895,0
143,103783,32,10285,77,44561,38,148272,67,62326,1
75,100425,37,269602,79,37921,41,94035,222,95266,1
22,11024,412,17749,1,14132,54,5582,157,7095,0
22,53811,4,215986,17,148026,111,13920,102,98866,1
61,7058,40,14692,14,35974,59,17629,29,19671,0
222,5609,23,5934,11,170896,42,9915,412,185572,0
201,13977,61,32417,24,52200,27,355059,18,16004,1
9,2213,516,30500,117,197301,1,13925,18,2935,1
157,158686,98,236928,141,68811,43,164761,29,206277,0
24,21557,18,33738,134,24018,44,89284,31,562403,1
110,178795,39,132167,56,116873,90,517797,201,40754,0
23,64399,131,42032,53,77994,222,66917,34,52847,1
24,14378,31,11757,21,150329,84,23732,267,28532,0
75,20868,238,40578,89,27324,96,16506,57,17958,1
22,463,98,6204,103,61004,53,49279,421,19636,0
8,607785,40,97475,133,113953,19,15979,99,312868,0
412,31958,67,260595,60,58997,1,16705,41,22850,0
98,150300,25,131254,96,4628,420,48288,103,49740,1
157,250697,254,212574,75,377036,223,20426,222,95659,0
22,503064,238,60212,53,282315,17,358600,121,16051,1
90,69017,102,84646,18,58106,267,7406,157,198590,0
27,332063,141,12307,202,96563,117,597380,245,665409,1
238,198715,35,355116,122,36082,117,129722,67,25398,0
119,111820,99,77398,516,6230,412,39657,36,17592,1
238,16291,161,6662,516,14650,22,105953,141,25417,0
33,16193,58,34267,498,27173,25,138607,61,67814,1
37,253186,57,2719,83,92888,157,295462,15,39569,1
59,12040,8,74522,24,58592,67,187317,43,35574,0
133,200288,134,15954,62,49633,102,6131,267,169608,1
51,81478,16,4880,163,167,126,945369,33,189326,0
141,22381,6,33351,236,138868,117,103305,17,1470022,0
201,33479,134,33014,64,382330,24,41556,29,36391,1
113,20995,498,47036,115,105303,16,5113,83,489635,1
92,422180,61,186199,40,41559,96,15077,102,29122,0
96,13504,79,17980,91,17080,68,22698,17,2667,1
29,74882,412,88311,141,24732,223,869660,103,124846,0
202,28055,111,72356,127,32936,75,314182,59,1588,0
68,6666,236,58397,103,98468,53,15177,5,21246,1
64,32483,18,20784,3,151588,89,113182,69,21459,1
35,723461,222,1835,101,77838,17,13047,53,65893,0
236,113864,202,206065,77,56025,14,49918,150,178937,1
126,65294,1,27040,39,13084,432,28672,18,48517,0
412,153839,31,14298,29,19812,161,408046,163,6544,0
150,70033,99,41959,98,109868,18,163363,40,47041,1
105,126831,154,171788,119,59848,143,308769,23,15409,1
54,45486,99,414952,1,4031,22,390012,89,50788,0
74,25783,29,39541,99,265036,64,81151,240,491086,0
18,79970,11,2695,1,86200,92,3038,25,77506,1
25,186177,1,85847,421,166,24,80193,222,467230,0
18,18191,61,9453,89,138245,80,147081,54,108196,1
141,22404,23,116645,18,23895,61,8909,63,84748,1
79,3980,37,315078,236,7093,21,19545,222,274947,0
33,2200,59,9800,119,151686,4,284872,412,151426,0
40,198167,236,221625,11,40985,254,35485,34,1040084,1
61,44169,67,84741,48,150798,201,733932,23,21608,0
122,16523,32,80166,45,14374,117,79845,110,19299,1
238,72313,245,266303,11,44248,201,227263,29,17654,0
122,240418,40,45253,50,4780,24,42966,202,161051,1
157,128752,43,44851,19,49252,29,37095,1,462056,1
420,145503,131,122056,81,35913,222,55581,40,14785,0
29,43132,14,164788,203,13499,7,438943,86,224140,1
61,21855,412,95483,421,419784,75,25621,110,19399,0
15,69745,113,67358,44,41115,236,38823,84,24205,1
19,20282,16,48828,245,51838,67,44025,85,78369,1
18,15996,79,16273,103,129340,412,31733,80,4767,0
266,13532,53,108596,51,405663,8,87770,113,62544,1
15,76262,112,26931,412,55200,19,145350,41,56351,0
141,21279,105,79046,37,129479,29,362290,516,3720,0
25,37647,202,201389,412,263263,104,79381,122,20404,1
48,163268,40,69397,119,86991,5,16416,61,14843,0
113,100578,236,257611,84,26022,54,184096,1,9603,1
41,4789,121,30677,40,3645,67,71282,238,27302,0
61,27577,498,7066,24,35656,59,27578,53,36087,1
105,33217,43,14064,432,46344,29,31565,32,10899,0
59,105353,81,50117,516,34344,55,10145,58,120298,1
48,32861,89,15736,222,261038,90,813928,120,243020,0
134,20832,59,37156,18,78579,16,33576,50,14315,1
33,7183,21,16870,13,53125,24,170861,37,53524,1
157,442,223,10030,61,22888,18,77402,35,272219,0
30,20613,268,2627,32,7994,110,55013,497,9950,0
57,59494,222,149171,113,18524,134,97922,40,117874,1
497,98440,61,9913,113,26044,11,27034,110,34165,1
202,40954,98,84071,63,128390,5,87285,143,103474,0
202,10575,99,234359,10,1820624,102,32933,117,3041,0
92,5460,69,240010,201,248693,254,62098,18,13756,1
7,121381,29,22969,245,14807,63,3993,58,9327,0
56,7180,202,202386,25,35286,102,62409,4,110314,1
19,12256,23,7644,119,166456,40,15959,127,17471,1
61,62280,14,763,15,47106,516,5400,56,22682,0
18,692,122,22269,11,25559,38,30763,201,55791,0
92,4917,498,18949,56,127529,45,13485,40,5846,1
99,83684,111,43292,86,112278,222,48004,16,27075,1
29,43639,114,51329,37,36102,19,168628,163,308509,0
141,16848,98,515277,18,16785,3,3315,25,79730,0
27,118052,90,30120,34,104546,429,46974,11,132257,1
84,694396,22,23747,96,213260,19,2552,201,7066,0
99,61014,119,27662,63,194203,421,18566,122,40363,1
45,11800,126,25680,86,55387,74,11248,222,51881,0
412,165037,498,12364,11,219238,55,454737,17,38482,1
143,367315,29,26784,75,321951,90,19396,11,202109,0
45,35764,79,55104,27,106803,29,12501,91,19225,1
131,15759,16,321,96,4376,54,47563,23,11812,0
18,56776,11,161056,40,31232,25,35193,86,16802,1
222,46285,1,291623,92,1010377,12,89237,141,171562,0
89,9179,90,70939,82,221055,421,111206,18,15354,1
41,506927,429,2037,76,863265,143,369524,240,28416,0
23,32375,222,175652,99,15060,79,5015,1,41225,1
56,29622,201,14466,157,178092,92,46703,18,20061,1
29,27439,267,112585,27,58703,134,14818,48,10322,0
117,3760,19,45555,55,105614,92,127994,498,14316,1
222,210265,42,1353,114,30710,141,98548,412,35701,0
157,114552,67,23625,121,3111,40,14686,516,5069,0
267,108424,119,3135,1,9245,122,21466,113,54557,1
141,25204,4,21118,81,119579,37,121304,86,149369,0
18,54938,104,46036,245,121733,117,52558,5,7936,1
103,87194,29,16898,33,68380,98,28837,267,208810,1
141,12841,61,115974,58,104806,18,55860,497,40690,0
64,75494,40,11363,59,26882,1,22765,222,79752,1
32,99764,157,81072,16,121943,96,46483,50,5103,0
120,41653,157,33065,25,91953,119,229614,114,23002,0
41,58609,40,211400,7,17010,141,48987,133,420634,1
267,93664,202,4321,83,76635,5,26667,245,136883,1
17,98987,79,28082,90,73799,63,15125,238,31682,0
11,132093,10,27076,99,107671,67,30389,412,211003,1
106,42645,89,28145,15,54498,245,32885,126,262430,0
497,16328,84,116012,119,20656,421,7785,17,200234,0
27,231561,38,230793,67,141623,59,51206,14,294359,1
67,264154,38,42525,98,175353,26,224702,120,13029,0
22,3244,17,128694,24,106321,157,269005,9,262092,1
16,47796,45,159629,19,75653,18,30487,75,222321,1
110,11536,41,130738,245,10200,102,66216,412,56806,0
157,55639,427,6364,22,374717,112,18388,43,9484,0
18,20875,92,16575,99,92248,59,31179,117,68121,1
48,12449,161,292048,59,137277,18,33438,1,96686,1
498,157233,39,32845,412,284112,141,56685,57,4162,0
141,159057,157,469719,89,171028,6,94019,21,77212,1
222,1000774,5,268870,245,205416,412,160176,58,16386,0
64,60314,4,136386,53,383318,21,41933,98,78482,1
114,33338,54,73697,32,7264,90,141571,29,86752,0
53,17502,24,23233,202,91135,98,50384,161,53658,1
412,40097,81,35756,23,12350,68,12051,99,325981,0
4,379809,54,39745,23,19951,51,57338,412,141460,1
21,42812,268,27401,120,11273,122,670053,37,42063,0
120,22758,59,73655,53,112748,18,114714,91,8532,0
74,51909,40,9827,67,83129,57,28425,79,153323,1
498,1351,16,20440,63,207410,254,44415,114,1044545,1
86,20580,8,73046,18,72760,117,124208,131,212015,0
7,275944,40,53842,41,402128,11,41244,15,38808,1
59,75477,64,72046,117,5246,29,18903,90,69084,0
126,12610,102,30996,9,12818,222,63614,14,13842,1
18,26886,58,56869,43,13075,236,15094,79,2157,0
202,18927,254,4677,134,429897,86,2359,161,70831,0
113,109105,114,15526,497,133545,238,141424,110,100522,1
11,51941,22,31648,61,17446,48,6146,412,29667,1
64,14501,50,86287,67,73842,45,109124,12,35129,0
497,75573,25,25901,498,68267,24,6033,28,17496,0
80,59181,19,10076,91,35736,29,25127,1,1956,1
79,4497,126,33682,117,62599,18,2868,63,93853,0
5,18535,99,45618,113,107251,119,93457,223,145703,1
25,16510,202,110006,245,53636,240,13528,24,44329,1
83,69955,432,10824,238,61951,6,4758,113,198381,0
240,2366,25,61349,120,1248,222,14339,127,7709,0
18,38112,58,6251,37,280649,102,12454,1,12384,1
114,103390,5,1806,37,67206,51,4063,163,19402,0
45,114484,82,31064,19,20923,89,12147,21,11750,1
61,331285,53,44504,141,61135,58,462545,18,59990,1
75,187451,33,50003,81,132141,16,4051,1,13935,0
43,30411,127,22060,133,98666,236,75241,64,153566,0
113,502358,134,60768,498,11144,37,14411,107,635777,1
12,49317,56,213936,22,375082,245,180911,126,1359,0
41,140293,9,119204,79,22236,45,1033305,81,119684,1
40,10980,236,22165,5,15644,25,20104,59,54608,1
238,51659,254,58788,42,20798,113,6913,79,2943,0
23,34940,17,376840,21,686501,15,1928474,516,1475,1
44,4885,29,52048,45,19114,75,26516,19,63765,0
133,257680,64,72804,38,28712,119,16660,412,132742,1
15,12844,432,138448,34,40907,113,21996,41,102264,0
53,1993,82,87599,498,22980,33,26285,103,8255,0
111,136598,120,31529,58,93090,63,20941,67,34515,1
61,56156,23,44279,75,63302,110,99604,54,64866,1
164,9155,236,63450,32,231206,40,30896,74,1748,0
69,38423,18,84614,62,968073,120,75683,86,72186,1
51,25229,103,507725,141,24559,40,10056,68,10507,0
32,54291,29,11715,61,4295,497,65695,106,223332,0
59,489850,99,293444,21,1953305,31,3141,432,58875,1
103,48084,89,69465,51,54063,5,129867,57,7000,1
432,97398,163,31667,18,61806,120,3229,111,79212,0
157,613873,45,11177,516,14394,110,573452,79,33250,1
9,1872,90,259663,201,168074,81,11092,86,59448,0
150,333510,63,53655,59,3689,16,11804,11,40410,0
79,26816,267,3273,50,79277,112,42523,222,29115,1
122,61463,61,41405,98,222268,18,29242,53,702779,1
25,189434,81,94420,42,3469,120,17557,84,10061,0
222,25816,157,109545,44,81466,91,6353,33,5635,0
202,27415,23,25734,59,10871,143,50753,34,63893,1
115,13493,113,21446,19,7870,412,111345,29,4949,0
18,54498,44,639813,104,120656,98,115049,26,594672,1
102,437407,92,1102305,429,51576,63,13289,4,222997,1
45,26405,498,14710,98,53622,497,54178,120,171744,0
18,82696,74,33424,5,779950,84,10227,86,48972,1
31,4571,107,32772,497,24410,157,654407,51,75515,0
120,9572,143,2930,8,61555,51,47822,150,17317,0
27,700819,25,95401,79,13880,40,24378,119,803072,1
202,139213,106,169053,150,7247,89,25962,245,241805,0
150,33170,99,5102,31,1877,67,73395,11,103442,0
53,38323,39,295608,15,3573,4,22278,33,47219,1
40,55921,98,4219,19,8824,61,215065,18,10199,1
75,48653,157,79359,110,250394,33,158,267,5058,0
98,8392,19,44769,18,8984,17,100524,157,131338,0
11,28413,236,5485,497,85423,24,11872,245,553844,1
236,111736,18,60406,31,8965,59,19415,16,334447,1
29,37278,43,20901,11,99769,61,28146,122,250442,0
412,262239,13,21762,202,29519,24,48424,238,2825,1
516,12815,157,327853,18,6507,12,339,60,16953,0
412,454097,67,171532,64,51399,1,86414,78,28950,1
51,114867,11,56194,126,25961,45,459481,37,92028,0
44,42743,134,18674,222,812,157,33125,79,16384,0
254,109543,223,462980,22,74650,90,121616,16,47173,1
22,1001077,10,27018,122,73234,432,136046,61,67298,0
64,85626,201,159346,29,65475,92,606754,131,11179,1
15,8597,40,90714,59,47146,112,67387,154,685,0
157,205228,104,76315,24,171952,53,21829,115,1033,1
19,1307,40,72201,8,23523,29,10182,238,193095,0
10,48096,21,68412,412,187129,103,90221,11,21553,1
4,19920,16,13758,119,128077,59,94825,141,16356,1
50,433,40,159726,75,51682,121,115201,15,9580,0
